1.741,2.05,1601130179736
1.833,2.0,1601133209692
1.833,2.0,1601136027949
1.833,2.0,1601139628775
1.833,2.0,1601143231056
1.833,2.0,1601146829548
1.833,2.0,1601150428783
1.833,2.0,1601154032020
1.833,2.0,1601157631560
1.833,2.0,1601161229909
1.833,2.0,1601164830438
1.833,2.0,1601168432305
1.833,2.0,1601172036210
1.833,2.0,1601175628405
1.833,2.0,1601179233243
1.833,2.0,1601182833538
1.833,2.0,1601186432338
1.833,2.0,1601190031589
1.833,2.0,1601193633627
1.833,2.0,1601197232200
1.833,2.0,1601201126927
1.833,2.0,1601204432732
1.833,2.0,1601208038825
1.833,2.0,1601211633178
1.833,2.0,1601215233737
1.833,2.0,1601218837394
1.833,2.0,1601222430962
1.833,2.0,1601266830333
1.833,2.0,1601273983982
1.833,2.0,1601284775090
1.833,2.0,1601287236592
1.833,2.0,1601291431302
1.833,2.0,1601294433721
1.833,2.0,1601298037627
1.833,2.0,1601301635200
1.833,2.0,1601305237319
1.833,2.0,1601309437956
1.833,2.0,1601312436783
1.833,2.0,1601316033414
1.833,2.0,1601415034526
1.833,2.0,1601416874145
1.833,2.0,1601420443424
1.833,2.0,1601424036583
1.714,2.2,1601442058072
1.667,2.25,1601578126036
1.667,2.25,1601578870858
1.625,2.3,1601582465036
1.625,2.3,1601586069619
1.625,2.3,1601589666530
1.625,2.3,1601593266707
1.625,2.3,1601596865287
1.625,2.3,1601601662828
1.625,2.3,1601605261425
1.625,2.3,1601608861812
1.625,2.3,1601613661165
1.625,2.3,1601614864043
1.541,2.55,1601654492834
1.541,2.55,1601658110856
1.541,2.55,1601661677374
1.556,2.5,1601665276373
1.571,2.45,1601668876317
1.571,2.45,1601672475775
1.571,2.45,1601930770730
1.571,2.45,1601933486156
1.571,2.45,1601935294370
1.571,2.45,1601938891957
1.571,2.45,1601943388064
1.571,2.45,1601946092124
1.571,2.45,1601951487405
1.571,2.45,1601953290207
1.571,2.45,1601956892100
1.571,2.45,1601961387115
1.571,2.45,1601964971524
1.571,2.45,1601967677728
1.571,2.45,1601971262794
1.571,2.45,1601974862419
1.571,2.45,1601979358264
1.571,2.45,1601984758718
1.571,2.45,1601985663863
1.571,2.45,1601990158698
1.571,2.45,1601992864846
1.571,2.45,1601996467701
1.571,2.45,1602000965487
1.571,2.45,1602005466740
1.571,2.45,1602009960366
1.571,2.45,1602010860364
1.571,2.45,1602015362053
1.571,2.45,1602018061970
1.571,2.45,1602025269326
1.571,2.45,1602028860899
1.571,2.45,1602032467293
1.571,2.45,1602038759827
1.571,2.45,1602039662125
1.571,2.45,1602045058823
1.571,2.45,1602046865171
1.571,2.45,1602053160714
1.571,2.45,1602054063403
1.571,2.45,1602058559018
1.571,2.45,1602062159767
1.571,2.45,1602064869418
1.571,2.45,1602068468661
1.571,2.45,1602076564266
1.571,2.45,1602079270295
1.571,2.45,1602083761611
1.571,2.45,1602086469291
1.571,2.45,1602090961109
1.571,2.45,1602094559507
1.556,2.5,1602097266367
1.556,2.5,1602100865315
1.556,2.5,1602104469844
1.556,2.5,1602108062367
1.556,2.5,1602112559105
1.556,2.5,1602115264538
1.556,2.5,1602118900897
1.556,2.5,1602122463766
1.556,2.5,1602126060748
1.556,2.5,1602130558204
1.556,2.5,1602133263476
1.556,2.5,1602136862518
1.556,2.5,1602140464575
1.556,2.5,1602144062984
1.556,2.5,1602147662767
1.556,2.5,1602151265603
1.556,2.5,1602154866566
1.556,2.5,1602158469724
1.556,2.5,1602162060517
1.556,2.5,1602165663535
1.526,2.6,1602170158727
1.526,2.6,1602172861596
1.526,2.6,1602176463467
1.526,2.6,1602180063863
1.526,2.6,1602184559080
1.526,2.6,1602188162942
1.526,2.6,1602190864397
1.526,2.6,1602194464161
1.526,2.6,1602198064940
1.526,2.6,1602201664260
1.526,2.6,1602206159129
1.526,2.6,1602208864339
